model,forecast_date,target,target_end_date,location_name,point,quantile_0.025,quantile_0.25,quantile_0.75,quantile_0.975
UCLA,2021-02-28,15 day ahead inc hosp,2021-03-15,Rhode Island,10,8,9,11,12
UCLA,2021-02-28,15 day ahead inc hosp,2021-03-15,South Dakota,6,5,6,7,7
UCLA,2021-02-28,15 day ahead inc hosp,2021-03-15,Tennessee,75,69,72,78,82
UCLA,2021-02-28,15 day ahead inc hosp,2021-03-15,Vermont,1,0,0,2,2
UCLA,2021-02-28,15 day ahead inc hosp,2021-03-15,Virginia,100,78,91,108,124
UCLA,2021-02-28,15 day ahead inc hosp,2021-03-15,Washington,14,11,12,15,17
UCLA,2021-02-28,15 day ahead inc hosp,2021-03-15,West Virginia,19,15,17,21,23
UCLA,2021-02-28,15 day ahead inc hosp,2021-03-15,Wisconsin,20,16,18,22,25
UCLA,2021-02-28,15 day ahead inc hosp,2021-03-15,Wyoming,0,0,0,1,1
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Alabama,64,56,58,71,76
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Alaska,4,3,3,5,6
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Arizona,63,50,54,73,86
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Arkansas,24,20,21,25,27
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,California,283,269,277,292,324
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Colorado,72,65,69,76,86
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Connecticut,54,49,50,59,63
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Delaware,16,14,14,17,18
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,District of Columbia,14,13,14,15,16
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Florida,546,473,505,583,668
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Georgia,196,172,178,222,257
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Hawaii,2,1,2,3,3
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Idaho,17,14,15,21,24
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Illinois,93,92,92,96,99
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Indiana,55,53,53,57,59
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Iowa,34,30,32,37,41
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Kansas,24,23,23,25,26
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Kentucky,152,143,148,155,161
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Louisiana,55,52,54,57,60
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Maine,5,4,4,6,6
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Maryland,65,62,64,67,68
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Massachusetts,80,76,79,82,84
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Michigan,81,76,78,85,87
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Minnesota,41,35,39,43,46
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Mississippi,19,16,16,22,26
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Missouri,44,43,43,44,46
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Montana,12,11,12,13,13
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,National,4225,3811,3979,4500,4919
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Nebraska,11,10,10,12,13
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Nevada,35,33,33,37,41
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,New Hampshire,10,9,9,11,12
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,New Jersey,201,189,196,213,226
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,New Mexico,23,21,22,23,24
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,New York,488,426,443,512,547
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,North Carolina,110,95,102,130,165
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,North Dakota,9,7,8,11,13
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Ohio,141,130,136,147,166
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Oklahoma,59,53,55,60,61
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Oregon,18,17,17,19,20
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Pennsylvania,176,163,170,181,187
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Puerto Rico,6,5,6,7,8
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Rhode Island,10,8,9,11,12
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,South Carolina,82,72,72,85,93
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,South Dakota,13,9,11,16,18
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Tennessee,65,61,63,67,69
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Texas,439,372,398,491,536
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Utah,22,21,21,23,23
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Vermont,4,3,3,5,5
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Virgin Islands,0,0,0,1,1
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Virginia,82,71,74,93,105
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Washington,33,28,30,36,38
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,West Virginia,20,19,19,21,21
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Wisconsin,48,47,47,50,54
USC,2021-02-28,15 day ahead inc hosp,2021-03-15,Wyoming,6,4,5,7,8
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Alabama,96,78,95,96,96
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Alaska,2,1,2,3,3
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Arizona,157,116,146,162,162
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Arkansas,62,49,58,63,63
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Colorado,50,41,49,51,51
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Connecticut,49,30,45,52,53
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Delaware,20,16,19,20,21
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,District of Columbia,19,15,18,19,19
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Florida,440,354,404,464,474
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Georgia,360,318,349,362,362
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Hawaii,3,2,2,4,4
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Idaho,16,13,15,17,17
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Illinois,171,124,158,172,172
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Indiana,96,71,88,97,97
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Iowa,24,16,21,25,25
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Kansas,29,22,26,31,31
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Kentucky,100,79,99,100,100
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Louisiana,75,48,67,75,75
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Maine,9,9,9,10,10
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Maryland,131,107,126,133,133
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Massachusetts,82,59,71,91,98
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Michigan,85,66,77,89,93
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Minnesota,34,31,33,35,35
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Montana,7,6,6,8,8
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,National,4160,3326,3870,4403,4725
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Nebraska,19,15,18,20,20
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Nevada,74,61,71,75,75
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,New Hampshire,12,10,11,12,12
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,New Jersey,171,109,153,185,198
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,New Mexico,25,19,23,26,26
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,New York,415,331,391,437,461
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,North Carolina,186,149,175,193,194
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,North Dakota,2,1,1,2,2
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Ohio,156,127,148,160,163
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Oklahoma,62,43,57,64,64
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Oregon,25,21,23,25,25
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Pennsylvania,198,154,182,209,216
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Puerto Rico,24,19,22,25,25
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Rhode Island,15,10,14,15,15
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,South Carolina,111,83,105,113,113
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,South Dakota,6,5,6,7,7
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Tennessee,122,105,119,122,122
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Utah,30,23,27,30,30
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Vermont,4,3,4,5,5
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Virginia,191,153,182,193,193
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,West Virginia,30,24,29,31,31
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Wisconsin,43,37,41,44,44
Covid19Sim,2021-02-28,16 day ahead inc hosp,2021-03-16,Wyoming,2,1,2,3,3
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Alabama,52,20,42,71,96
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Alaska,3,0,2,4,8
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Arizona,65,38,53,101,187
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Arkansas,22,12,19,33,59
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,California,282,232,270,424,683
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Colorado,67,25,49,81,132
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Connecticut,59,33,47,76,114
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Delaware,13,3,9,18,28
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,District of Columbia,15,10,14,19,27
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Florida,440,237,342,534,683
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Georgia,218,169,177,291,408
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Hawaii,3,0,1,4,7
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Idaho,13,2,8,18,24
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Illinois,102,51,83,146,224
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Indiana,55,40,48,80,121
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Iowa,25,12,16,34,58
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Kansas,24,11,20,31,55
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Kentucky,116,60,99,147,217
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Louisiana,54,22,34,62,83
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Maine,6,3,4,10,11
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Maryland,94,51,68,124,177
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Massachusetts,75,40,63,91,149
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Michigan,85,38,77,89,152
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Minnesota,32,13,25,41,57
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Mississippi,27,8,21,34,65
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Missouri,44,21,42,71,108
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Montana,9,2,6,13,23
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,National,4186,2969,3820,5200,7935
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Nebraska,14,4,10,20,28
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Nevada,35,10,32,43,68
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,New Hampshire,9,2,6,14,20
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,New Jersey,171,109,153,213,297
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,New Mexico,13,4,11,21,26
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,New York,469,286,395,543,815
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,North Carolina,100,57,88,126,192
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,North Dakota,3,0,1,6,15
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Ohio,133,44,80,154,234
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Oklahoma,58,43,54,70,133
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Oregon,20,6,14,25,42
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Pennsylvania,159,78,120,195,290
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Puerto Rico,7,1,4,25,29
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Rhode Island,10,3,8,15,22
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,South Carolina,70,42,56,89,117
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,South Dakota,7,5,6,11,19
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Tennessee,63,27,52,78,132
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Texas,380,226,321,455,616
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Utah,22,9,19,30,41
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Vermont,4,1,2,6,9
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Virgin Islands,0,0,0,1,1
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Virginia,89,61,78,99,144
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Washington,34,11,24,49,77
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,West Virginia,19,9,15,21,31
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Wisconsin,46,17,33,64,99
Ensemble,2021-03-01,15 day ahead inc hosp,2021-03-16,Wyoming,3,0,1,6,10
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Alabama,106,73,91,137,234
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Alaska,3,0,2,4,6
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Arizona,143,90,126,160,269
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Arkansas,27,17,22,32,62
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,California,402,303,347,494,879
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Colorado,91,48,78,116,195
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Connecticut,269,140,214,326,527
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Delaware,26,14,20,34,57
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,District of Columbia,36,12,26,45,81
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Florida,555,370,440,683,1186
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Georgia,373,227,296,471,748
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Hawaii,6,1,4,9,14
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Idaho,18,9,14,24,39
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Illinois,161,101,136,202,342
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Indiana,66,44,59,85,201
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Iowa,42,22,32,53,89
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Kansas,25,15,20,30,56
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Kentucky,162,96,132,194,380
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Louisiana,108,62,90,124,221
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Maine,10,3,7,12,21
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Maryland,110,67,85,139,275
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Massachusetts,113,68,94,149,249
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Michigan,175,100,142,225,385
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Minnesota,48,26,37,62,113
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Mississippi,26,12,21,34,65
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Missouri,55,35,46,71,148
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Montana,10,5,8,14,26
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,National,5415,3800,4589,6771,11959
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Nebraska,22,8,16,28,62
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Nevada,51,32,42,60,99
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,New Hampshire,10,4,7,15,26
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,New Jersey,277,157,218,361,568
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,New Mexico,31,15,25,38,60
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,New York,526,333,403,647,1103
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,North Carolina,135,79,111,168,279
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,North Dakota,12,5,9,15,25
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Ohio,166,108,142,203,375
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Oklahoma,72,47,63,86,161
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Oregon,29,16,23,39,57
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Pennsylvania,178,122,156,233,429
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Rhode Island,10,2,8,13,28
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,South Carolina,78,50,63,95,155
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,South Dakota,11,5,9,16,28
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Tennessee,60,41,51,72,119
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Utah,26,11,20,35,61
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Vermont,5,1,4,7,11
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Virginia,107,69,84,135,276
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Washington,53,28,43,64,99
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,West Virginia,21,11,16,26,52
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Wisconsin,74,45,66,94,168
Columbia,2021-02-28,16 day ahead inc hosp,2021-03-16,Wyoming,5,1,3,6,11
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Alabama,23,7,15,32,40
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Alaska,0,0,0,1,1
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Delaware,1,0,0,2,3
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,District of Columbia,3,1,2,5,6
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Hawaii,1,0,0,2,3
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Idaho,8,2,5,11,14
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Iowa,6,1,4,9,11
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Kansas,11,3,7,16,20
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Maine,3,0,2,5,6
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Minnesota,2,0,1,3,4
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Montana,1,0,0,2,3
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,New Hampshire,2,0,1,3,3
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,New Mexico,6,1,4,9,11
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,North Dakota,0,0,0,1,1
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Oregon,6,1,3,8,10
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Rhode Island,12,3,7,16,20
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,South Carolina,36,11,23,50,62
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,South Dakota,2,0,1,3,4
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Vermont,1,0,0,2,2
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Virginia,35,10,23,48,60
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Washington,17,5,10,23,29
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,West Virginia,3,1,2,5,6
Google-HSPH,2021-02-28,16 day ahead inc hosp,2021-03-16,Wyoming,0,0,0,1,1
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Alabama,189,16,113,271,361
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Alaska,6,2,4,8,10
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Arizona,120,13,59,153,311
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Arkansas,116,22,93,141,207
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,California,514,339,426,563,743
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Colorado,82,31,65,102,131
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Connecticut,93,47,63,110,162
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Delaware,27,1,12,36,66
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,District of Columbia,36,11,30,45,52
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Florida,519,423,476,553,596
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Georgia,346,169,292,404,543
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Idaho,15,7,12,18,22
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Illinois,141,49,113,177,202
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Indiana,92,44,63,105,177
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Iowa,44,24,37,51,60
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Kansas,58,22,49,73,87
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Kentucky,270,104,227,328,404
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Maine,11,7,9,14,17
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Michigan,102,28,85,122,152
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Minnesota,32,14,25,38,52
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Mississippi,57,6,37,71,120
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Missouri,71,26,46,90,108
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Montana,19,5,14,25,34
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,National,6835,5362,6241,7466,8395
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Nebraska,10,0,5,15,20
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Nevada,37,10,32,48,57
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,New Jersey,288,207,258,312,399
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,New Mexico,2,0,0,2,15
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,New York,502,433,465,526,595
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,North Carolina,185,87,128,206,341
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,North Dakota,10,2,7,13,16
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Ohio,162,26,148,189,250
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Oklahoma,147,76,106,179,244
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Oregon,24,1,16,33,48
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Pennsylvania,210,39,128,283,419
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Rhode Island,10,1,3,15,27
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,South Carolina,120,74,93,144,187
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,South Dakota,21,8,15,26,33
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Tennessee,111,10,75,151,217
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Utah,32,13,21,44,55
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Vermont,5,1,3,6,9
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Washington,53,27,44,61,86
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,West Virginia,34,3,15,44,74
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Wisconsin,73,24,57,89,97
GT-DeepCOVID,2021-03-01,15 day ahead inc hosp,2021-03-16,Wyoming,5,0,2,7,13
IHME,2021-02-25,19 day ahead inc hosp,2021-03-16,Alabama,51,30,42,59,73
IHME,2021-02-25,19 day ahead inc hosp,2021-03-16,Alaska,2,0,1,2,4
IHME,2021-02-25,19 day ahead inc hosp,2021-03-16,Arizona,75,42,63,87,108
IHME,2021-02-25,19 day ahead inc hosp,2021-03-16,Arkansas,11,6,9,13,17
IHME,2021-02-25,19 day ahead inc hosp,2021-03-16,California,492,314,418,564,683
IHME,2021-02-25,19 day ahead inc hosp,2021-03-16,Delaware,12,8,11,14,18
