model,forecast_date,target,target_end_date,location_name,point,quantile_0.025,quantile_0.25,quantile_0.75,quantile_0.975
LANL,2021-02-01,15 day ahead inc hosp,2021-02-16,Utah,19,1,9,35,78
LANL,2021-02-01,15 day ahead inc hosp,2021-02-16,Vermont,6,2,4,8,12
LANL,2021-02-01,15 day ahead inc hosp,2021-02-16,Virgin Islands,0,0,0,0,1
LANL,2021-02-01,15 day ahead inc hosp,2021-02-16,Virginia,202,87,156,256,374
LANL,2021-02-01,15 day ahead inc hosp,2021-02-16,Washington,57,4,32,100,208
LANL,2021-02-01,15 day ahead inc hosp,2021-02-16,West Virginia,27,4,15,39,66
LANL,2021-02-01,15 day ahead inc hosp,2021-02-16,Wisconsin,47,5,26,77,155
LANL,2021-02-01,15 day ahead inc hosp,2021-02-16,Wyoming,9,0,4,16,33
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Alabama,254,106,196,303,378
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Alaska,8,0,0,16,39
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Arizona,244,137,189,285,341
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Arkansas,69,26,45,98,146
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,California,1347,1070,1264,1410,1674
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Colorado,47,10,25,60,83
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Connecticut,96,51,72,109,161
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Delaware,30,13,23,35,46
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Florida,633,434,547,1584,2089
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Georgia,526,187,451,581,666
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Hawaii,13,2,8,18,29
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Idaho,19,5,12,36,62
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Illinois,113,44,95,134,163
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Indiana,66,26,53,84,110
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Iowa,26,9,18,35,49
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Kansas,60,19,49,71,92
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Kentucky,454,206,375,491,553
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Louisiana,123,71,105,145,171
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Maine,15,3,8,22,29
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Maryland,113,76,102,125,148
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Massachusetts,176,104,124,198,247
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Michigan,118,59,100,160,272
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Minnesota,23,12,19,30,57
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Mississippi,77,45,66,86,101
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Missouri,133,39,98,154,198
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Montana,25,8,17,33,49
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,National,9134,4656,7580,11319,14275
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Nebraska,22,8,16,29,44
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Nevada,89,44,78,99,118
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,New Hampshire,20,14,18,24,30
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,New Jersey,248,111,226,294,358
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,New Mexico,33,8,16,48,65
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,New York,960,281,868,1035,1154
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,North Carolina,317,176,279,340,364
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,North Dakota,2,0,0,3,5
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Ohio,288,126,199,393,754
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Oklahoma,290,81,114,318,372
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Oregon,28,6,18,43,75
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Pennsylvania,237,117,185,254,290
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Rhode Island,23,6,16,33,44
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,South Carolina,122,62,101,141,179
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,South Dakota,13,2,7,19,24
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Tennessee,154,67,127,194,253
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Texas,1013,606,908,1093,1225
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Utah,56,20,39,93,190
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Vermont,8,0,3,14,31
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Virginia,188,69,132,249,317
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Washington,58,19,37,128,195
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,West Virginia,29,9,21,35,44
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Wisconsin,122,39,79,150,201
MOBS,2021-02-01,15 day ahead inc hosp,2021-02-16,Wyoming,7,1,5,10,14
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Alaska,2,1,1,3,3
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Arizona,326,271,306,347,389
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,California,1388,1079,1269,1501,1754
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Colorado,25,18,22,27,33
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Delaware,11,8,9,12,14
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Illinois,213,166,195,231,270
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Iowa,31,23,28,35,41
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Maine,15,11,13,16,19
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Maryland,131,105,121,140,160
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Massachusetts,154,126,143,164,186
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Michigan,107,86,99,115,131
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Mississippi,69,53,63,75,88
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Montana,3,2,3,4,5
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,National,7525,6101,7003,8074,9247
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,New Hampshire,9,7,8,11,12
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,New Jersey,255,201,234,274,317
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,New York,825,737,792,855,922
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Oregon,24,18,21,26,31
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Rhode Island,25,21,23,27,30
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,South Dakota,4,3,4,5,6
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Tennessee,52,38,46,57,69
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Vermont,2,1,2,3,4
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Virginia,220,180,205,235,267
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Washington,41,32,37,45,52
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,West Virginia,36,28,33,39,45
UCLA,2021-01-31,16 day ahead inc hosp,2021-02-16,Wyoming,2,1,2,3,4
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Alabama,252,195,235,282,310
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Alaska,3,2,2,4,5
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Arizona,316,185,213,344,453
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Arkansas,84,52,60,95,97
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,California,855,629,722,962,1132
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Colorado,72,56,66,77,89
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Connecticut,105,96,99,149,150
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Delaware,28,20,24,31,37
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,District of Columbia,24,15,21,29,40
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Florida,747,528,612,838,942
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Georgia,481,303,346,585,650
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Hawaii,6,3,4,8,9
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Idaho,16,14,15,18,20
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Illinois,190,151,170,213,244
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Indiana,112,72,87,121,130
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Iowa,38,27,35,41,52
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Kansas,48,32,38,62,85
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Kentucky,283,191,249,386,508
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Louisiana,134,111,122,194,205
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Maine,11,8,10,13,15
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Maryland,141,99,105,148,153
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Massachusetts,148,103,123,163,193
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Michigan,120,91,101,151,194
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Minnesota,35,25,29,39,43
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Mississippi,78,57,64,95,98
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Missouri,105,72,89,116,147
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Montana,21,13,18,31,36
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,National,8558,5711,7005,10093,12245
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Nebraska,24,20,22,26,28
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Nevada,74,58,65,90,108
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,New Hampshire,19,14,15,21,26
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,New Jersey,289,217,242,317,347
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,New Mexico,56,51,54,58,61
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,New York,717,371,512,797,1293
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,North Carolina,251,116,196,327,495
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,North Dakota,7,6,6,8,8
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Ohio,246,193,224,264,290
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Oklahoma,184,104,124,203,238
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Oregon,28,24,25,31,32
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Pennsylvania,297,266,284,316,351
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Puerto Rico,19,16,18,20,23
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Rhode Island,22,19,20,28,30
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,South Carolina,164,41,102,214,314
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,South Dakota,6,5,5,8,8
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Tennessee,109,91,100,116,123
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Texas,1124,587,894,1511,1813
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Utah,46,41,43,53,56
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Vermont,8,6,7,11,12
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Virgin Islands,1,0,0,2,2
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Virginia,215,135,186,259,289
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Washington,60,44,51,64,84
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,West Virginia,38,27,30,44,48
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Wisconsin,97,87,94,126,143
USC,2021-01-31,16 day ahead inc hosp,2021-02-16,Wyoming,5,1,2,6,8
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Alabama,336,309,331,337,345
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Alaska,7,5,6,8,8
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Arizona,657,624,652,661,665
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Arkansas,168,161,166,169,169
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,California,2075,1865,2018,2202,2284
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Colorado,99,66,90,102,104
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Connecticut,168,149,167,169,169
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Delaware,64,62,64,65,65
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,District of Columbia,43,42,42,43,43
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Florida,1075,1035,1062,1085,1096
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Georgia,805,708,784,826,837
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Hawaii,14,13,13,14,14
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Idaho,41,37,40,42,42
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Illinois,449,357,436,459,467
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Indiana,295,270,288,301,303
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Iowa,76,70,73,76,76
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Kansas,104,100,103,105,106
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Kentucky,269,248,266,270,271
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Louisiana,267,225,256,276,282
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Maine,28,26,28,29,29
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Maryland,286,278,284,287,287
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Massachusetts,298,248,290,301,303
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Michigan,243,185,230,253,265
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Minnesota,88,85,86,88,89
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Mississippi,184,177,183,185,185
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Missouri,309,278,301,310,311
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Montana,26,25,25,27,27
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,National,18311,17317,17975,18616,19224
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Nebraska,59,59,59,61,64
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Nevada,205,181,200,207,207
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,New Hampshire,36,34,35,36,37
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,New Jersey,506,457,498,520,541
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,New Mexico,88,85,87,89,89
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,New York,1148,1017,1132,1175,1270
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,North Carolina,582,555,577,586,586
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,North Dakota,9,9,9,10,10
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Ohio,490,455,481,497,500
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Oklahoma,256,227,251,257,258
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Oregon,57,53,56,58,58
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Pennsylvania,728,705,718,739,771
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Puerto Rico,50,47,49,51,51
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Rhode Island,53,52,53,54,54
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,South Carolina,402,390,399,403,405
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,South Dakota,23,21,22,24,24
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Tennessee,305,266,297,309,313
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Texas,2381,2341,2373,2385,2392
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Utah,77,72,76,78,78
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Vermont,8,7,8,9,9
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Virginia,566,550,562,567,573
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Washington,128,111,115,136,147
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,West Virginia,84,81,83,84,85
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Wisconsin,124,104,117,126,128
Covid19Sim,2021-01-31,17 day ahead inc hosp,2021-02-17,Wyoming,11,10,11,12,12
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Alabama,252,111,221,299,378
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Alaska,5,1,2,7,10
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Arizona,310,170,248,338,503
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Arkansas,89,37,67,109,157
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,California,1156,607,952,1373,1886
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Colorado,51,16,34,75,96
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Connecticut,101,45,83,135,169
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Delaware,25,9,19,32,48
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,District of Columbia,25,10,20,33,49
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Florida,739,432,606,915,1475
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Georgia,490,251,374,593,788
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Hawaii,7,2,4,10,15
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Idaho,15,5,11,21,32
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Illinois,179,103,161,210,287
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Indiana,82,34,58,114,193
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Iowa,32,15,22,38,53
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Kansas,47,19,34,66,93
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Kentucky,289,164,247,361,485
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Louisiana,127,59,92,174,213
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Maine,14,5,9,19,27
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Maryland,129,95,103,147,209
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Massachusetts,164,103,134,179,244
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Michigan,102,65,84,135,223
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Minnesota,27,13,17,40,64
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Mississippi,72,43,61,83,110
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Missouri,131,39,93,162,231
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Montana,17,7,12,26,34
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,National,8438,5301,6913,10349,13742
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Nebraska,21,7,15,27,43
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Nevada,89,49,79,99,134
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,New Hampshire,18,6,14,21,31
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,New Jersey,266,161,225,321,474
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,New Mexico,55,16,47,74,92
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,New York,763,319,627,832,1117
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,North Carolina,257,116,197,319,486
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,North Dakota,6,1,3,8,13
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Ohio,251,102,190,332,468
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Oklahoma,205,80,122,253,316
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Oregon,28,13,19,38,58
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Pennsylvania,317,161,263,417,590
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Puerto Rico,22,8,12,31,51
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Rhode Island,23,7,16,30,43
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,South Carolina,161,58,108,206,283
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,South Dakota,6,2,4,9,18
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Tennessee,97,57,83,127,187
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Texas,1239,586,931,1538,2160
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Utah,50,25,40,66,92
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Vermont,7,1,4,9,13
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Virgin Islands,1,0,0,2,2
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Virginia,209,137,177,250,340
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Washington,61,26,41,80,106
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,West Virginia,37,23,30,49,70
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Wisconsin,101,37,67,126,171
Ensemble,2021-02-01,16 day ahead inc hosp,2021-02-17,Wyoming,6,1,3,10,13
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Alabama,245,187,221,274,338
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Alaska,2,0,1,3,5
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Arizona,393,306,366,429,503
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Arkansas,84,60,76,94,116
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,California,1166,836,1035,1348,1586
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Colorado,102,64,86,116,161
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Connecticut,119,84,102,135,188
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Delaware,32,18,26,40,57
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,District of Columbia,54,29,45,66,91
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Florida,1047,679,902,1163,1477
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Georgia,503,327,440,600,777
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Hawaii,7,1,5,10,19
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Idaho,15,7,13,18,23
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Illinois,179,132,161,203,248
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Indiana,137,98,122,157,204
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Iowa,43,25,35,47,68
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Kansas,59,39,50,66,93
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Kentucky,298,210,265,346,470
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Louisiana,204,142,178,230,321
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Maine,9,3,6,12,22
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Maryland,180,110,160,215,299
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Massachusetts,194,124,168,224,287
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Michigan,192,118,161,235,310
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Minnesota,55,33,48,64,91
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Mississippi,81,57,74,91,109
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Missouri,143,83,121,167,232
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Montana,20,12,17,24,30
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,National,10933,7921,9719,12549,15724
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Nebraska,22,10,20,27,37
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Nevada,96,71,86,106,127
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,New Hampshire,18,9,14,21,31
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,New Jersey,381,284,341,426,486
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,New Mexico,63,40,57,74,92
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,New York,926,674,828,1026,1216
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,North Carolina,186,129,166,226,307
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,North Dakota,4,1,3,6,8
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Ohio,318,216,266,384,523
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Oklahoma,215,149,188,249,308
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Oregon,43,23,35,52,82
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Pennsylvania,385,246,322,447,570
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Rhode Island,24,14,20,28,42
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,South Carolina,191,129,168,206,256
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,South Dakota,6,3,4,7,11
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Tennessee,141,96,122,157,182
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Texas,1868,1286,1591,2187,2869
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Utah,48,30,42,58,76
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Vermont,6,1,4,8,15
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Virginia,284,157,227,341,520
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,Washington,78,45,69,98,153
Columbia,2021-01-31,17 day ahead inc hosp,2021-02-17,West Virginia,42,25,36,54,68
