model,forecast_date,target,target_end_date,location_name,point,quantile_0.025,quantile_0.25,quantile_0.75,quantile_0.975
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,New Mexico,42,6,22,65,132
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,New York,398,152,301,520,758
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,North Carolina,204,59,141,274,507
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,North Dakota,3,0,1,5,11
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Ohio,171,58,123,229,364
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Oklahoma,130,37,85,176,298
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Oregon,25,7,16,33,54
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Pennsylvania,236,75,173,308,506
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Puerto Rico,6,1,4,9,16
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Rhode Island,15,3,9,21,41
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,South Carolina,131,46,94,169,266
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,South Dakota,5,0,2,7,17
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Tennessee,75,17,51,104,184
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Texas,904,338,642,1175,1829
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Utah,24,7,16,34,59
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Vermont,9,2,5,11,19
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Virginia,120,26,79,172,324
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Washington,54,16,39,68,101
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,West Virginia,22,5,15,30,50
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Wisconsin,78,16,45,118,266
Karlen,2021-02-07,17 day ahead inc hosp,2021-02-24,Wyoming,5,0,2,8,20
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Alabama,140,38,94,207,307
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Alaska,2,0,1,4,7
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Arizona,79,7,42,137,286
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Arkansas,84,15,49,124,217
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,California,429,155,295,617,1198
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Colorado,52,20,39,71,109
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Connecticut,56,0,19,125,356
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Delaware,10,1,5,18,37
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,District of Columbia,27,10,19,36,53
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Florida,427,136,329,583,1058
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Georgia,235,79,178,349,621
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Hawaii,3,0,1,5,7
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Idaho,9,0,4,16,39
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Illinois,96,31,69,146,241
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Indiana,72,21,46,103,174
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Iowa,28,5,16,45,95
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Kansas,0,0,0,0,101
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Kentucky,220,78,159,290,443
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Louisiana,101,13,57,162,314
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Maine,8,0,4,14,28
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Maryland,65,21,45,88,148
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Massachusetts,75,28,51,101,175
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Michigan,71,19,48,103,186
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Minnesota,24,6,14,34,53
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Mississippi,24,3,12,42,82
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Missouri,57,12,35,85,159
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Montana,16,3,10,25,45
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,National,4878,2557,3776,6069,8675
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Nebraska,15,0,6,30,78
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Nevada,44,12,28,60,97
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,New Hampshire,13,2,8,21,39
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,New Jersey,192,85,142,260,394
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,New Mexico,24,4,14,37,60
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,New York,324,143,248,430,684
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,North Carolina,102,20,56,163,321
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,North Dakota,3,0,1,6,12
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Ohio,129,44,93,183,280
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Oklahoma,70,10,37,116,217
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Oregon,31,12,22,41,62
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Pennsylvania,258,108,196,337,498
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Puerto Rico,13,0,6,24,56
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Rhode Island,9,0,3,21,54
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,South Carolina,63,5,31,109,234
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,South Dakota,4,0,1,8,20
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Tennessee,69,16,40,113,216
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Texas,927,283,627,1260,2097
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Utah,21,1,10,37,73
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Vermont,7,3,5,9,11
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Virgin Islands,1,0,0,2,4
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Virginia,98,18,59,157,276
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Washington,46,9,29,71,124
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Wisconsin,68,16,45,98,157
LANL,2021-02-08,16 day ahead inc hosp,2021-02-24,Wyoming,2,0,0,6,17
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Alaska,1,0,1,2,2
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Arizona,242,198,225,258,293
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,California,1064,815,968,1155,1362
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Colorado,18,13,16,21,25
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Delaware,9,6,7,10,12
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Idaho,4,3,4,5,6
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Illinois,164,129,150,177,205
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Iowa,31,23,28,34,41
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Louisiana,37,28,33,41,48
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Maine,11,8,9,12,14
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Maryland,107,84,98,116,134
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Massachusetts,111,89,103,120,138
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Michigan,77,62,71,83,94
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Mississippi,62,48,56,68,80
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Missouri,35,28,32,38,44
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,National,5819,4651,5391,6274,7249
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,New Hampshire,8,6,7,9,11
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,New Jersey,205,166,190,220,250
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,New Mexico,12,9,10,13,16
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,New York,665,582,633,694,756
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,North Carolina,73,55,66,81,97
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,North Dakota,1,0,0,1,1
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Oregon,21,16,19,24,28
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Rhode Island,22,18,20,24,26
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,South Dakota,2,1,1,2,3
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Tennessee,33,24,29,36,44
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Vermont,3,2,2,4,4
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Virginia,180,140,164,194,225
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Washington,35,28,32,38,43
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,West Virginia,27,21,24,30,35
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Wisconsin,52,39,47,57,68
UCLA,2021-02-07,17 day ahead inc hosp,2021-02-24,Wyoming,2,1,1,2,3
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Alabama,198,147,172,217,273
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Alaska,3,1,2,4,5
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Arizona,204,105,124,229,334
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Arkansas,81,41,51,95,98
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,California,598,414,465,668,744
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Colorado,70,53,61,73,77
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Connecticut,78,68,73,123,128
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Delaware,18,11,14,21,27
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,District of Columbia,23,14,19,28,36
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Florida,586,375,401,628,906
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Georgia,329,180,202,423,646
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Hawaii,5,2,3,6,9
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Idaho,14,12,12,15,17
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Illinois,139,105,123,157,214
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Indiana,85,48,61,93,103
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Iowa,31,20,22,33,36
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Kansas,40,26,33,46,65
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Kentucky,240,131,174,336,520
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Louisiana,83,15,30,98,238
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Maine,6,4,5,9,11
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Maryland,101,67,72,107,115
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Massachusetts,115,74,82,129,150
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Michigan,91,50,58,107,184
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Minnesota,30,18,23,35,39
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Mississippi,55,37,42,67,72
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Missouri,77,53,67,88,125
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Montana,19,13,15,30,35
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,National,6642,3807,4489,7689,10409
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Nebraska,19,14,17,23,29
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Nevada,52,41,48,62,82
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,New Hampshire,15,11,12,18,23
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,New Jersey,228,159,165,239,291
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,New Mexico,42,38,40,44,48
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,New York,488,166,224,591,1366
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,North Carolina,221,92,107,298,330
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,North Dakota,5,4,4,6,6
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Ohio,192,141,170,210,242
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Oklahoma,161,82,94,182,208
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Oregon,28,23,24,31,32
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Pennsylvania,238,206,224,260,300
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Puerto Rico,10,8,9,11,13
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Rhode Island,14,6,9,21,35
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,South Carolina,127,3,55,197,338
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,South Dakota,5,4,4,6,7
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Tennessee,90,72,79,96,101
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Texas,1031,395,483,1112,1206
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Utah,38,35,36,46,64
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Vermont,9,6,7,10,10
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Virgin Islands,0,0,0,1,2
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Virginia,153,74,112,184,253
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Washington,49,36,42,55,70
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,West Virginia,28,18,21,33,37
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Wisconsin,78,66,73,105,125
USC,2021-02-07,17 day ahead inc hosp,2021-02-24,Wyoming,4,1,1,6,6
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Alabama,228,204,222,228,234
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Alaska,6,5,5,6,6
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Arizona,406,358,394,415,419
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Arkansas,123,115,122,123,127
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,California,1395,1137,1310,1504,1630
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Colorado,120,109,113,129,144
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Connecticut,117,94,115,118,120
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Delaware,40,37,39,41,41
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,District of Columbia,32,30,31,32,33
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Florida,730,638,705,757,788
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Georgia,524,414,501,551,566
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Hawaii,9,7,8,9,9
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Idaho,26,22,25,27,27
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Illinois,321,274,307,330,340
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Indiana,229,202,217,237,245
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Iowa,48,44,47,48,49
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Kansas,81,74,79,81,83
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Kentucky,184,165,179,185,188
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Louisiana,164,125,147,180,190
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Maine,20,18,20,21,21
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Maryland,192,175,182,196,196
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Massachusetts,197,165,190,202,206
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Michigan,173,134,162,184,193
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Minnesota,69,62,66,69,70
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Mississippi,119,109,117,120,120
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Missouri,209,178,198,221,222
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Montana,15,13,14,15,15
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,National,13861,12950,13487,14620,15329
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Nevada,138,117,131,141,144
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,New Hampshire,27,25,27,28,28
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,New Jersey,366,277,348,384,406
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,New Mexico,56,52,56,57,58
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,New York,519,455,508,557,704
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,North Carolina,422,396,414,425,433
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,North Dakota,5,4,4,5,5
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Ohio,328,294,318,340,345
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Oklahoma,167,149,163,169,174
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Oregon,41,38,40,42,43
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Pennsylvania,420,385,409,432,447
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Rhode Island,37,32,36,37,38
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,South Carolina,284,269,280,287,289
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,South Dakota,17,14,17,18,18
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Tennessee,225,182,212,236,236
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Utah,54,46,52,55,55
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Vermont,9,7,9,10,10
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Washington,68,49,53,76,91
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,West Virginia,58,52,57,58,59
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Wisconsin,79,67,75,82,83
Covid19Sim,2021-02-07,18 day ahead inc hosp,2021-02-25,Wyoming,6,6,6,7,7
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Alabama,144,73,110,218,272
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Alaska,2,0,1,4,6
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Arizona,178,95,115,214,329
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Arkansas,79,38,60,91,132
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,California,690,399,568,877,1352
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Colorado,57,25,42,83,131
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Connecticut,82,29,67,114,146
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Delaware,13,5,8,20,39
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,District of Columbia,20,9,14,25,41
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Florida,586,302,455,743,1033
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Georgia,297,162,186,359,566
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Hawaii,5,1,3,7,10
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Idaho,12,5,8,15,20
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Illinois,139,87,121,190,274
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Indiana,87,38,59,112,185
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Iowa,33,18,23,41,55
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Kansas,39,20,31,51,92
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Kentucky,236,74,170,310,454
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Louisiana,79,45,59,108,205
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Maine,8,3,5,11,16
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Maryland,99,41,71,113,169
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Massachusetts,110,40,78,128,217
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Michigan,84,49,64,111,189
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Minnesota,30,9,20,44,70
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Mississippi,47,31,40,54,79
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Missouri,75,36,58,103,180
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Montana,17,6,12,26,37
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,National,6431,4557,5285,7538,10260
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Nebraska,15,4,10,23,31
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Nevada,47,24,38,66,104
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,New Hampshire,10,4,7,16,27
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,New Jersey,210,107,161,238,330
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,New Mexico,36,11,23,47,62
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,New York,598,319,510,688,873
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,North Carolina,219,90,127,281,387
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,North Dakota,3,0,1,5,7
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Ohio,163,72,123,215,361
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Oklahoma,139,44,83,176,255
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Oregon,30,15,21,37,53
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Pennsylvania,266,168,221,329,493
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Puerto Rico,13,0,4,26,52
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Rhode Island,17,5,11,24,37
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,South Carolina,119,60,88,155,241
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,South Dakota,5,1,3,11,18
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Tennessee,94,47,75,119,213
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Texas,976,387,634,1161,1544
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Utah,37,6,24,46,64
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Vermont,8,3,5,10,12
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Virgin Islands,0,0,0,1,2
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Virginia,134,70,110,167,266
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Washington,50,24,36,62,93
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,West Virginia,28,18,24,36,53
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Wisconsin,71,35,48,100,143
Ensemble,2021-02-08,17 day ahead inc hosp,2021-02-25,Wyoming,5,1,1,7,13
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Alabama,258,176,231,288,347
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Alaska,2,0,1,3,5
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Arizona,396,235,358,449,540
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Arkansas,106,74,93,120,148
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,California,809,598,735,925,1270
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Colorado,90,60,78,104,146
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Connecticut,90,57,76,105,142
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Delaware,13,6,10,16,26
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,District of Columbia,20,9,15,25,37
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Florida,991,628,871,1111,1393
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Georgia,297,195,259,341,466
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Hawaii,5,1,3,8,17
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Idaho,12,6,10,15,20
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Illinois,173,130,152,199,232
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Indiana,90,66,80,109,152
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Iowa,38,22,31,44,58
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Kansas,74,49,63,88,111
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Kentucky,261,178,223,297,405
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Louisiana,140,97,129,163,205
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Maine,7,2,4,10,16
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Maryland,84,51,69,102,147
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Massachusetts,154,100,129,182,237
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Michigan,111,74,95,134,192
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Minnesota,50,28,41,60,87
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Mississippi,47,34,41,54,67
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Missouri,115,75,94,137,190
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Montana,16,8,12,19,26
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,National,8728,6062,7768,9935,12788
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Nebraska,16,7,13,20,31
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,Nevada,73,49,63,83,105
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,New Hampshire,9,3,7,13,26
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,New Jersey,228,161,211,265,333
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,New Mexico,44,28,40,50,60
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,New York,609,390,546,691,873
Columbia,2021-02-07,18 day ahead inc hosp,2021-02-25,North Carolina,385,249,332,453,609
