hospital,hospital_id,beds_combined_mean,beds_combined_median,beds_combined_minimum,beds_combined_maximum,beds_combined_std,beds_combined_mad,beds_icu_mean,beds_icu_median,beds_icu_minimum,beds_icu_maximum,beds_icu_std,beds_icu_mad,beds_acute_mean,beds_acute_median,beds_acute_minimum,beds_acute_maximum,beds_acute_std,beds_acute_mad,beds_combined_ped_mean,beds_combined_ped_median,beds_combined_ped_minimum,beds_combined_ped_maximum,beds_combined_ped_std,beds_combined_ped_mad,beds_icu_ped_mean,beds_icu_ped_median,beds_icu_ped_minimum,beds_icu_ped_maximum,beds_icu_ped_std,beds_icu_ped_mad,beds_acute_ped_mean,beds_acute_ped_median,beds_acute_ped_minimum,beds_acute_ped_maximum,beds_acute_ped_std,beds_acute_ped_mad
MARY RUTAN HOSPITAL,360197,27.373118279569894,31.0,15.0,33.0,5.902268167278287,0.0,6.99247311827957,7.0,6.3,7.0,0.07258661863112979,0.0,20.380645161290325,24.0,8.0,26.0,5.9035224942497,0.0,0.19999999999999998,0.0,0.0,2.0,0.5895834933681345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,2.0,0.5895834933681345,0.0
"MARY WASHINGTON HOSPITAL, INC",490022,425.0698924731183,444.0,313.6,444.0,40.1119541569924,0.0,36.73225806451613,38.0,22.9,42.0,3.8476181590558363,0.0,388.3376344086022,406.0,288.20000000000005,406.0,36.69775468187361,0.0,24.459139784946238,27.0,9.700000000000045,27.0,5.3450350094257475,0.0,15.633333333333336,17.0,7.300000000000004,17.0,2.7658764368221727,0.0,8.825806451612904,10.0,0.0,14.0,3.027371626036657,0.0
MARYMOUNT HOSPITAL,360143,173.91505376344088,190.0,106.6,190.0,28.955238867560965,0.0,25.851612903225803,28.0,15.7,28.0,4.28816908591498,0.0,148.06344086021505,162.0,90.3,162.0,24.71327219965821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MASON DISTRICT HOSPITAL,141313,16.228048780487807,16.0,16.0,19.0,0.7874438079491813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.228048780487807,16.0,16.0,19.0,0.7874438079491813,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
MASON GENERAL HOSPITAL & FAMILY OF CLINICS,501336,38.98279569892474,29.3,25.0,77.4,20.061788379122067,4.300000000000001,8.861290322580647,10.0,5.3,11.1,1.6075928709439085,0.0,30.12150537634409,22.0,15.0,67.10000000000001,19.61805872516422,7.0,0.019354838709677503,0.0,0.0,1.0000000000000036,0.12181424250644693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019354838709677503,0.0,0.0,1.0000000000000036,0.12181424250644693,0.0
MASONICARE HEALTH CENTER,070039,32.042307692307695,29.0,29.0,43.0,5.681903815538502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.042307692307695,29.0,29.0,43.0,5.681903815538502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MASSAC MEMORIAL HOSPITAL,141323,25.002150537634407,25.0,25.0,25.1,0.014584794223227867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.002150537634407,25.0,25.0,25.1,0.014584794223227867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MASSACHUSETTS EYE AND EAR INFIRMARY -,220075,19.382795698924728,20.0,10.0,22.6,1.9945917995765003,0.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,19.382795698924728,20.0,10.0,22.6,1.9945917995765003,0.6000000000000014,3.550537634408603,4.0,1.5999999999999996,4.799999999999997,0.6829640731390559,0.20000000000000284,0.0,0.0,0.0,0.0,0.0,0.0,3.550537634408603,4.0,1.5999999999999996,4.799999999999997,0.6829640731390559,0.20000000000000284
MASSACHUSETTS GENERAL HOSPITAL,220071,953.715053763441,897.4,866.6,1207.0,117.21447357045653,10.799999999999955,131.79569892473125,119.0,109.6,178.0,24.03013467719273,0.9000000000000057,821.9193548387095,775.6,744.3000000000001,1029.0,94.16066318205065,9.800000000000068,95.03763440860217,101.30000000000007,0.0,123.0,28.456637164130573,5.699999999999932,28.706451612903223,30.30000000000001,0.0,35.0,7.950496381162142,1.5999999999999943,66.50752688172044,71.00000000000003,0.0,88.0,20.490020033936457,4.700000000000031
MASSENA HOSPITAL INC,330223,21.814285714285713,25.0,0.0,32.0,8.00950229315949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22125,25.0,0.0,32.0,8.165374467216642,0.0,0.07032967032967032,0.0,0.0,5.399999999999999,0.5745519037562141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAT-SU REGIONAL MEDICAL CENTER,020006,148.24235294117648,149.0,117.0,149.0,4.8787287686198555,0.0,13.982558139534884,14.0,13.1,14.1,0.10758510772201123,0.0,134.26,135.0,102.9,135.9,4.890496128303596,0.0,10.934117647058823,11.0,8.0,11.400000000000006,0.46021551400157107,0.0,0.018604651162790694,0.0,0.0,0.9000000000000004,0.10683866661464177,0.0,10.915294117647058,11.0,8.0,11.400000000000006,0.4699305628425928,0.0
MATAGORDA REGIONAL MEDICAL CENTER,450465,38.56774193548389,36.6,22.4,249.3,22.554027700122568,2.5,5.367105263157893,5.0,4.0,28.3,2.803540055377354,0.6499999999999999,34.75526315789472,32.2,24.0,221.0,21.914484675585946,1.9499999999999993,3.7892473118279573,2.8999999999999986,0.7999999999999972,14.899999999999999,2.849083085363164,0.8999999999999986,0.04736842105263155,0.0,0.0,3.599999999999998,0.4129483209670119,0.0,3.988157894736843,2.9499999999999993,0.7999999999999972,14.899999999999999,3.0621982128426692,0.9999999999999982
"MATHENY SCHOOL & HOSPITAL, THE",312014,69.84175824175824,70.0,69.0,73.0,0.845256822781749,0.4000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,69.84175824175824,70.0,69.0,73.0,0.845256822781749,0.4000000000000057,31.158241758241758,31.0,28.0,32.0,0.845256822781749,0.4000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,31.158241758241758,31.0,28.0,32.0,0.845256822781749,0.4000000000000057
MAUI MEMORIAL MEDICAL CENTER,120002,218.5024096385542,218.7,218.0,219.0,0.5004816956801148,0.30000000000001137,21.98795180722892,22.0,12.0,31.0,4.547483828270403,3.3000000000000007,196.5144578313253,196.7,188.0,206.0,4.5433986561614725,3.200000000000017,0.13373493975903608,0.0,0.0,6.699999999999989,0.78573829014093,0.0,98.50120481927712,156.4,0.0,186.0,83.37694232055908,26.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0
MAURY REGIONAL HOSPITAL,440073,316.2935483870968,353.0,255.0,353.0,47.22544866279755,0.0,47.83870967741935,47.0,35.0,50.0,2.2604843775877703,0.0,268.4548387096774,306.0,205.0,306.0,48.797145577890014,0.0,20.166666666666668,25.0,12.0,25.0,6.281154237138631,0.0,8.0,8.0,8.0,8.0,0.0,0.0,12.166666666666666,17.0,4.0,17.0,6.281154237138632,0.0
MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES,400103,166.9311827956989,172.3,127.6,186.4,15.100734062884543,8.099999999999994,31.374193548387098,31.0,28.9,35.0,1.034608015018506,0.3999999999999986,135.55698924731183,140.29999999999998,96.6,154.4,14.867533916217681,8.400000000000006,16.284946236559136,16.0,0.0,20.69999999999999,2.0825332732118813,0.0,6.646236559139786,8.0,0.0,8.899999999999999,2.968075029074251,0.0,9.638709677419355,8.0,0.0,16.0,3.1510878817814123,0.29999999999999716
MAYERS MEMORIAL HOSPITAL,051305,17.058064516129033,16.0,11.8,22.0,3.4566986820376986,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,17.058064516129033,16.0,11.8,22.0,3.4566986820376986,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYHILL HOSPITAL,670010,49.43448275862069,59.0,0.0,59.0,21.584365722084563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.43448275862069,59.0,0.0,59.0,21.584365722084563,0.0,0.48390804597701154,0.0,0.0,42.1,4.513593771667115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48390804597701154,0.0,0.0,42.1,4.513593771667115,0.0
MAYO CLINIC,100151,351.8279569892473,304.0,302.0,475.0,76.94409230308696,0.0,54.0,54.0,54.0,54.0,0.0,0.0,297.8279569892473,250.0,248.0,421.0,76.94409230308696,0.0,2.8021505376344087,0.0,0.0,18.600000000000023,4.685453402370759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8021505376344087,0.0,0.0,18.600000000000023,4.685453402370759,0.0
MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN,240043,77.52688172043008,69.1,59.7,111.1,17.39618986135699,4.199999999999989,9.556989247311831,9.3,7.0,12.0,1.3861424302140257,0.7999999999999989,67.96989247311828,59.800000000000004,51.3,99.1,16.474511175345178,3.8000000000000114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HEALTH SYSTEM - FAIRMONT,240166,26.545161290322582,25.7,23.1,36.6,2.483664724320313,1.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,26.545161290322582,25.7,23.1,36.6,2.483664724320313,1.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HEALTH SYSTEM - LAKE CITY,241338,11.07741935483871,11.4,8.1,12.0,0.9240893322450728,0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,11.07741935483871,11.4,8.1,12.0,0.9240893322450728,0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HEALTH SYSTEM - MANKATO,240093,142.8268817204301,135.3,121.7,173.6,18.85964255611843,7.300000000000011,10.754838709677419,10.1,9.0,15.0,1.4577764581593193,0.20000000000000107,132.0720430107527,124.4,111.7,162.7,17.92400240139146,6.400000000000006,8.192473118279569,8.0,6.900000000000006,9.0,0.4268785997721494,0.0,0.010752688172043012,0.0,0.0,1.0,0.10369516947304264,0.0,8.181720430107527,8.0,6.900000000000006,9.0,0.41883540311697803,0.0
MAYO CLINIC HEALTH SYSTEM - RED WING,240018,28.98817204301075,27.6,20.9,38.0,5.090631836208409,2.5,0.0,0.0,0.0,0.0,0.0,0.0,28.98817204301075,27.6,20.9,38.0,5.090631836208409,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HEALTH SYSTEM - ST JAMES,241333,12.68494623655914,13.0,8.1,13.0,0.8391178386127144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68494623655914,13.0,8.1,13.0,0.8391178386127144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HEALTH SYSTEM IN EAU CLAIRE,520070,203.3494623655915,183.0,163.7,267.0,38.669611211254065,8.699999999999989,17.322580645161285,17.1,14.0,20.0,1.6992408172000546,1.1000000000000014,186.02688172043014,164.70000000000002,149.6,247.00000000000003,37.66514690343842,8.899999999999977,5.806451612903226,0.0,0.0,12.0,6.029381078115166,0.0,5.806451612903226,0.0,0.0,12.000000000000002,6.029381078115166,0.0,7.640244470538712e-17,0.0,0.0,1.7763568394002505e-15,3.623429564283668e-16,0.0
MAYO CLINIC HEALTH SYSTEM-CANNON FALLS,241346,13.590322580645163,12.7,9.0,19.0,2.9462232462170594,1.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,13.590322580645163,12.7,9.0,19.0,2.9462232462170594,1.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HEALTH SYSTEM-CHIPPEWA VALLEY,521314,20.07526881720431,20.7,14.9,23.0,2.59835465974555,2.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,20.07526881720431,20.7,14.9,23.0,2.59835465974555,2.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HEALTH SYSTEM-FRANCISCAN HEALTHCARE,520004,126.0010752688172,116.0,85.9,172.0,31.89078677988245,22.0,13.477419354838712,16.0,8.3,16.0,3.0942137103428213,0.0,112.5236559139785,100.0,77.60000000000001,156.0,29.49322471145396,16.400000000000006,13.194623655913977,14.0,7.0,14.0,1.9817298982036664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.194623655913977,14.0,7.0,14.0,1.9817298982036664,0.0
MAYO CLINIC HEALTH SYSTEM-NEW PRAGUE,241361,20.84301075268817,21.4,15.4,25.0,2.392033783090937,1.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,20.84301075268817,21.4,15.4,25.0,2.392033783090937,1.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HEALTH SYSTEM-NORTHLAND,521315,25.318279569892482,24.7,16.1,31.0,3.7854396745539036,1.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,25.318279569892482,24.7,16.1,31.0,3.7854396745539036,1.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HEALTH SYSTEM-OAKRIDGE,521302,14.891397849462365,15.9,9.7,16.0,1.677644305591111,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,14.891397849462365,15.9,9.7,16.0,1.677644305591111,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HEALTH SYSTEM-RED CEDAR,521340,26.447311827956995,25.3,21.4,33.0,3.2966251319193174,1.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,26.447311827956995,25.3,21.4,33.0,3.2966251319193174,1.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HEALTH SYSTEM-WASECA,241345,10.876344086021506,11.7,6.0,12.0,1.6655328073898221,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,10.876344086021506,11.7,6.0,12.0,1.6655328073898221,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HLTH SYSTM FRANCISCAN HLTHCARE SPARTA,521305,18.49569892473118,15.0,10.3,32.0,7.972274155641936,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,18.49569892473118,15.0,10.3,32.0,7.972274155641936,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HOSPITAL,030103,357.7870967741937,328.7,297.0,464.0,62.28079511689543,19.69999999999999,48.99139784946235,41.0,30.0,87.0,20.796632544685952,7.0,308.7956989247312,287.7,266.20000000000005,423.0,45.078180670963434,14.599999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAYO CLINIC HOSPITAL ROCHESTER,240010,1173.572043010753,1169.4,1138.0,1233.9,26.09886873106971,18.5,161.0591397849462,160.7,157.4,173.0,3.1497493536974255,0.30000000000001137,1012.5129032258066,1008.7,977.7,1072.9,24.944844486980944,16.799999999999955,113.99677419354833,114.09999999999991,105.40000000000009,121.59999999999991,3.9950635738780003,3.2000000000000455,71.01827956989246,71.5,64.0,78.9,3.9905580474022395,2.5,42.978494623655926,43.30000000000018,35.7000000000001,44.100000000000136,1.2468960995700233,0.6999999999998181
MC DONOUGH DISTRICT HOSPITAL,140089,22.16989247311828,16.0,14.0,48.0,12.697704216889617,2.0,9.43225806451613,7.0,6.9,19.0,4.460068270347116,0.0,12.737634408602151,9.0,7.0,29.0,8.33572607070073,2.0,1.5634408602150536,2.0,0.0,2.0,0.820761171934792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5634408602150536,2.0,0.0,2.0,0.820761171934792,0.0
MCALESTER REGIONAL HEALTH CENTER,370034,91.86470588235294,92.0,86.4,92.0,0.7147603465086572,0.0,11.2,14.0,4.0,19.0,3.5386240920895076,0.3000000000000007,80.81176470588238,78.0,75.0,88.0,3.5009322487937777,0.29999999999999716,0.7929411764705881,0.0,0.0,9.0,1.7379372170214098,0.0,0.03218390804597701,0.0,0.0,2.3000000000000007,0.24801268388117825,0.0,0.7882352941176469,0.0,0.0,8.8,1.7224989988735693,0.0
MCBRIDE ORTHOPEDIC HOSPITAL,370222,68.0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCCAMEY HOSPITAL,451309,62.13763440860216,53.3,30.9,122.6,22.974058688094726,10.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,62.13763440860216,53.3,30.9,122.6,22.974058688094726,10.699999999999996,4.434408602150534,1.7999999999999972,0.0,14.0,5.349674809776759,1.7999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,4.434408602150534,1.7999999999999972,0.0,14.0,5.349674809776759,1.7999999999999972
MCCONE COUNTY HEALTH CENTER,271305,4.375,5.0,0.0,5.0,1.6630708336391296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375,5.0,0.0,5.0,1.6630708336391296,0.0,0.45454545454545453,0.0,0.0,5.0,1.445636247065517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,5.0,1.445636247065517,0.0
MCCULLOUGH-HYDE MEMORIAL HOSPITAL,360046,37.54838709677419,36.0,36.0,40.0,1.9475521371168032,0.0,4.0,4.0,4.0,4.0,0.0,0.0,33.54838709677419,32.0,32.0,36.0,1.9475521371168032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCCURTAIN MEMORIAL HOSPITAL,371342,25.03793103448276,25.0,24.7,26.4,0.21740615687904852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.04342105263158,25.0,24.7,26.4,0.23228461066303369,0.0,0.935632183908046,0.0,0.0,11.0,2.9357847099435266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0710526315789475,0.0,0.0,11.0,3.1202485281132675,0.0
MCDOWELL ARH HOSPITAL,181331,18.35376344086022,19.0,12.3,25.0,1.9824534173914816,0.0,2.7848101265822787,4.0,0.0,4.0,1.8513396817796666,0.0,15.510126582278481,15.0,12.3,21.0,1.3174951891810047,0.0,0.013978494623655921,0.0,0.0,1.3000000000000007,0.13480372031495538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCGEHEE HOSPITAL,041308,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCKAY DEE HOSPITAL,460004,238.1129032258065,239.0,207.0,252.1,5.315179775405606,0.0,15.700000000000005,16.0,6.6,30.4,3.2822645946914815,0.0,222.4129032258064,223.0,198.3,238.4,5.129692460619151,0.0,63.55698924731183,63.0,61.69999999999999,73.50000000000003,1.9854031377653103,0.0,30.489247311827956,32.0,18.700000000000003,32.1,3.277341922881466,0.0,33.067741935483866,31.0,30.9,47.70000000000003,4.404448376118876,0.0
MCKEE MEDICAL CENTER,060030,90.26559139784948,84.0,76.6,111.0,11.537467269948918,0.0,11.993548387096775,12.0,11.3,12.1,0.0734350520689558,0.0,78.2720430107527,72.0,65.3,99.0,11.529276209336537,0.0,10.576344086021505,0.0,0.0,45.0,19.114093354116562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.576344086021505,0.0,0.0,45.0,19.114093354116562,0.0
MCKENZIE COUNTY HEALTHCARE SYSTEMS INC,351302,9.793548387096774,10.0,4.1,13.3,1.3729376986096937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.793548387096774,10.0,4.1,13.3,1.3729376986096937,0.0,0.021505376344086002,0.0,0.0,0.6999999999999993,0.11873377451218813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021505376344086002,0.0,0.0,0.6999999999999993,0.11873377451218813,0.0
MCKENZIE HEALTH SYSTEM,231314,21.8505376344086,25.0,15.0,25.0,4.548736653466544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8505376344086,25.0,15.0,25.0,4.548736653466544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCKENZIE-WILLAMETTE MEDICAL CENTER,380020,107.99565217391304,108.0,107.6,108.0,0.041702882811415536,0.0,15.998913043478263,16.0,15.9,16.0,0.010425720702853702,0.0,91.99673913043479,92.0,91.6,92.1,0.04309735199157985,0.0,0.004347826086956583,0.0,0.0,0.4000000000000057,0.04170288281141553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956583,0.0,0.0,0.4000000000000057,0.04170288281141553,0.0
MCLAREN BAY REGION,230041,287.0,287.0,287.0,287.0,0.0,0.0,32.0,32.0,32.0,32.0,0.0,0.0,255.0,255.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLAREN BAY SPECIAL CARE,232020,12.482417582417584,12.4,6.0,17.1,2.1001372127973723,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,12.482417582417584,12.4,6.0,17.1,2.1001372127973723,1.4000000000000004,12.008791208791214,17.0,0.0,25.0,8.735109849231666,2.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,12.008791208791214,17.0,0.0,25.0,8.735109849231666,2.6000000000000014
MCLAREN CARO REGION,231329,25.01827956989247,25.0,25.0,26.7,0.17628178810417222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.01827956989247,25.0,25.0,26.7,0.17628178810417222,0.0,0.009677419354838694,0.0,0.0,0.8999999999999986,0.09332565252573813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009677419354838694,0.0,0.0,0.8999999999999986,0.09332565252573813,0.0
MCLAREN CENTRAL MICHIGAN,230080,49.13296703296704,49.0,45.6,61.9,1.4264217036623041,0.0,7.826881720430107,8.0,0.0,8.0,1.1666693381389293,0.0,41.13406593406593,41.0,37.7,53.9,1.4237056328250322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17311827956989248,0.0,0.0,8.0,1.1666693381389293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLAREN FLINT,230141,284.71720430107536,290.1,224.9,354.3,29.371021002134185,14.299999999999955,49.58279569892475,49.4,41.1,62.0,3.630415704305536,2.0,235.13440860215053,238.6,173.3,300.59999999999997,27.83605924845331,13.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.007526881720430138,0.0,0.0,0.7000000000000028,0.07258661863113006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLAREN GREATER LANSING,230167,182.5558139534884,182.7,132.6,205.0,12.905088869955527,8.300000000000011,13.58720930232558,13.6,9.3,19.4,1.8070317886215836,1.1999999999999993,168.9686046511628,169.14999999999998,123.0,191.2,12.11333015491035,8.200000000000031,1.865116279069767,0.0,0.0,73.0,8.820854532991808,0.0,0.14186046511627912,0.0,0.0,3.5999999999999996,0.5448076004218643,0.0,1.8186046511627907,0.0,0.0,73.0,8.773992472782771,0.0
MCLAREN LAPEER REGION,230193,114.09032258064516,114.0,114.0,118.3,0.6127387761959724,0.0,10.700000000000001,10.0,10.0,16.6,1.3240254824816886,0.0,103.39032258064515,104.0,97.4,108.1,1.361749555289957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003225806451612911,0.0,0.0,0.3000000000000007,0.03110855084191282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLAREN MACOMB,230227,219.0666666666666,218.3,190.8,251.4,12.763418627956376,8.200000000000017,24.72150537634408,24.7,18.1,31.3,2.9532903338761725,2.0,194.3451612903226,193.3,169.20000000000002,224.0,11.164749613900618,7.700000000000017,1.6043010752688172,0.0,0.0,11.399999999999977,2.9675020229469906,0.0,0.09247311827956987,0.0,0.0,1.0999999999999979,0.19903930087110308,0.0,1.553763440860215,0.0,0.0,10.599999999999994,2.8778222117708983,0.0
MCLAREN NORTHERN MICHIGAN,230105,182.04408602150536,212.0,100.7,226.0,48.81182470415382,14.0,36.86989247311828,48.0,9.0,54.0,19.10057354560121,6.0,145.1741935483871,164.0,88.3,186.6,30.677232398927124,8.0,13.17741935483871,12.0,0.0,26.0,8.979495108207196,9.0,0.03010752688172044,0.0,0.0,1.0,0.16667134168291337,0.0,13.158064516129032,12.0,0.0,26.0,9.002394881612787,9.0
MCLAREN OAKLAND,230207,125.0,125.0,125.0,125.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,115.0,115.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLAREN PORT HURON,230216,188.08494623655915,186.0,176.6,216.0,7.143071228341845,3.0,18.21290322580645,18.0,15.4,24.6,0.9034024822197383,0.0,169.8720430107527,168.0,158.2,198.0,7.208077678841773,3.9000000000000057,2.7268817204301077,3.0,0.0,9.400000000000006,2.9751923498265724,3.0,0.035483870967741964,0.0,0.0,2.5999999999999996,0.2760927542985452,0.0,2.6913978494623656,3.0,0.0,9.400000000000006,2.9157986419555946,3.0
MCLAREN ST LUKE'S,360090,143.2021505376344,151.0,108.9,165.0,15.670097378339968,5.0,25.520430107526888,28.0,12.4,34.0,7.789493469324492,6.0,117.68172043010755,122.0,92.30000000000001,131.0,9.481159191609603,5.0,0.10430107526881739,0.0,0.0,1.0,0.297421519971756,0.0,0.009677419354838733,0.0,0.0,0.9000000000000021,0.0933256525257385,0.0,0.10430107526881739,0.0,0.0,1.0,0.297421519971756,0.0
