hospital,hospital_id,capacity_combined,capacity_icu,capacity_acute,capacity_combined_ped,capacity_icu_ped,capacity_acute_ped,capacity_combined_lb,capacity_icu_lb,capacity_acute_lb,capacity_combined_ped_lb,capacity_icu_ped_lb,capacity_acute_ped_lb,capacity_combined_ub,capacity_icu_ub,capacity_acute_ub,capacity_combined_ped_ub,capacity_icu_ped_ub,capacity_acute_ped_ub
KPC PROMISE HOSPITAL OF SALT LAKE,462004,36.68536585365853,0.0,36.68536585365853,0.0,0.0,0.0,33.08255070089362,0.0,33.08255070089362,0.0,0.0,0.0,40.28818100642344,0.0,40.28818100642344,0.0,0.0,0.0
KPC PROMISE HOSPITAL OF VICKSBURG,252008,26.074647887323945,12.991549295774648,13.083098591549296,0.18732394366197183,0.0,0.18732394366197183,22.639338863592428,12.941559357149133,9.64973348194398,0.0,0.0,0.0,29.50995691105546,13.041539234400163,16.516463701154613,1.219925315712856,0.0,1.219925315712856
KPC PROMISE HOSPITAL OF WICHITA FALLS LLC,452068,30.929268292682924,0.0,30.92839506172839,0.003658536585365862,0.0,0.0,29.845665727291454,0.0,29.83807004505891,0.0,0.0,0.0,32.01287085807439,0.0,32.01872007839788,0.036787994407819824,0.0,0.0
KUAKINI MEDICAL CENTER,120007,100.0,12.292682926829269,88.0,0.0,0.0,0.0,100.0,10.430202138110392,88.0,0.0,0.0,0.0,100.0,14.155163715548145,88.0,0.0,0.0,0.0
KULA HOSPITAL,121308,4.327272727272727,0.0,4.327272727272727,0.0,0.0,0.0,2.232112358781339,0.0,2.232112358781339,0.0,0.0,0.0,6.422433095764115,0.0,6.422433095764115,0.0,0.0,0.0
Kaiser Permanente - San Diego Medical Center,02d4a73785e74f88490f05c473b39d9054e5cb4e2ddbcb2b85b64d2502d69e01,172.96097560975608,26.83536585365854,146.1256097560975,53.32804878048779,28.995121951219517,24.332926829268292,139.07343189839332,16.038654283523123,122.7777052530091,52.322352118780664,28.705421194999982,23.335515998692287,206.84851932111883,37.63207742379396,169.4735142591859,54.33374544219492,29.28482270743905,25.330337659844297
"L A DOWNTOWN MEDICAL CENTER, LLC",050763,106.10487804878049,11.871951219512194,94.23292682926831,0.5158536585365854,0.35243902439024394,0.16585365853658535,93.53017384600047,11.520139544917376,81.76653690484886,0.0,0.0,0.0,118.67958225156052,12.223762894107013,106.69931675368775,3.184300726795117,2.468294839319374,1.6677224131544983
LA PALMA INTERCOMMUNITY HOSPITAL,050580,41.86097560975608,6.276315789473685,40.08157894736843,0.08902439024390241,0.0,0.03684210526315786,27.876524313806698,2.8485725234775585,25.372511046218953,0.0,0.0,0.0,55.845426905705466,9.704059055469811,54.7906468485179,0.5664159906502277,0.0,0.2051742297230416
LA PAZ REGIONAL HOSPITAL,031317,32.87051282051282,0.0,9.65,0.5435897435897435,0.0,0.0,26.38820705440704,0.0,6.326598128423226,0.0,NaN,NaN,39.3528185866186,0.0,12.973401871576774,2.7884447409946893,NaN,NaN
LABETTE COUNTY MEDICAL CENTER,17T120,7.0,0.0,7.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LABETTE HEALTH,170120,47.88630136986301,4.998630136986301,42.887671232876706,0.11506849315068492,0.0013698630136986254,0.11369863013698629,42.91601982550992,4.986926022266688,37.918154567202784,0.0,0.0,0.0,52.856582914216105,5.010334251705914,47.85718789855063,0.4846295063349132,0.013073977733311641,0.4766782241812546
LAC+USC MEDICAL CENTER,050373,554.8817073170735,101.04390243902438,453.8378048780489,48.51219512195122,29.95853658536586,18.553658536585367,516.9573312085346,81.64549282137614,424.74323519150073,34.540527227103205,19.82636131991787,13.650971061887844,592.8060834256124,120.44231205667262,482.9323745645971,62.48386301679924,40.09071185081385,23.45634601128289
LAC/HARBOR-UCLA MED CENTER,050376,296.49512195121935,41.49024390243901,255.00487804878054,27.89634146341464,14.346341463414639,13.549999999999995,274.93925195099837,32.36674812239838,235.74441574878276,21.45125633966851,9.952709845317429,9.710078125794738,318.0509919514403,50.61373968247965,274.2653403487783,34.34142658716077,18.73997308151185,17.389921874205253
LAC/OLIVE VIEW-UCLA MEDICAL CENTER,050040,222.51829268292673,17.44878048780488,205.06951219512192,14.798780487804875,9.328048780487805,5.473170731707314,203.51133406084762,9.382798822636992,187.0572345646244,9.120263599568572,4.62251554191436,3.2401940448448983,241.52525130500584,25.514762152972764,223.08178982561944,20.47729737604118,14.03358201906125,7.70614741856973
LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,050717,141.3719512195122,7.359756097560975,134.01219512195124,0.0,0.0024390243902439046,0.0,128.68491813484587,5.132768997302994,121.55509451162548,0.0,0.0,0.0,154.05898430417852,9.586743197818956,146.469295732277,0.0,0.02452532960521325,0.0
LADD MEMORIAL HOSPITAL,521318,11.166666666666666,0.0,11.166666666666666,0.05061728395061728,0.0,0.05061728395061728,9.452680085622344,0.0,9.452680085622344,0.0,0.0,0.0,12.880653247710988,0.0,12.880653247710988,0.37547242735692193,0.0,0.37547242735692193
LADY OF THE SEA GENERAL HOSPITAL,191325,14.11829268292683,0.0,0.7307692307692307,0.0,0.0,0.0,4.5443939060532,0.0,0.0,0.0,0.0,0.0,23.692191459800462,0.0,4.456975798394729,0.0,0.0,0.0
LAFAYETTE - A M G SPECIALTY HOSPITAL,192029,18.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0
LAFAYETTE REGIONAL HEALTH CENTER,261320,25.295121951219514,0.0,24.996774193548386,0.0012195121951219686,0.0,0.003225806451612949,24.12260724952702,0.0,24.978813663345708,0.0,0.0,0.0,26.467636652912006,0.0,25.014734723751065,0.01226266480260678,0.0,0.021186336654290695
LAFAYETTE SURGICAL SPECIALTY HOSPITAL,190259,21.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0
LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,050668,10.960975609756098,0.0,10.960975609756098,0.019512195121951216,0.0,0.019512195121951216,10.712644837926915,0.0,10.712644837926915,0.0,0.0,0.0,11.20930638158528,0.0,11.20930638158528,0.19620263684170572,0.0,0.19620263684170572
"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",220171,368.09756097560995,59.59024390243903,308.5073170731708,0.0,0.0,0.0,325.13599337997846,55.16758591843429,268.8187368190274,0.0,0.0,0.0,411.05912857124144,64.01290188644377,348.1958973273142,0.0,0.0,0.0
LAIRD HOSPITAL INC,251322,24.73611111111111,0.0,24.73611111111111,0.0,0.0,0.0,23.057806672012727,0.0,23.057806672012727,0.0,0.0,0.0,26.414415550209494,0.0,26.414415550209494,0.0,0.0,0.0
LAKE BUTLER HOSPITAL,101303,20.443902439024388,0.0,20.443902439024388,1.4609756097560975,0.0,1.4609756097560975,4.420901243898502,0.0,4.420901243898502,0.0,0.0,0.0,36.46690363415027,0.0,36.46690363415027,4.782872884743782,0.0,4.782872884743782
LAKE CHARLES MEMORIAL HOSPITAL,190060,163.41707317073173,29.69876543209877,135.53456790123454,38.69512195121951,32.364197530864196,6.764197530864197,127.53607023638179,22.28775177290274,108.85082209740375,29.369862183361526,24.996000522063888,4.779738622120095,199.29807610508166,37.1097790912948,162.21831370506533,48.0203817190775,39.732394539664504,8.7486564396083
LAKE CHELAN COMMUNITY HOSPITAL,501334,12.453658536585367,0.0,12.453658536585367,0.07682926829268291,0.0,0.07682926829268291,5.714456929442557,0.0,5.714456929442557,0.0,0.0,0.0,19.192860143728176,0.0,19.192860143728176,0.2860599464057539,0.0,0.2860599464057539
LAKE CITY COMMUNITY HOSPITAL,420066,25.742682926829268,0.0,25.742682926829268,0.0,0.0,0.0,23.073053531557342,0.0,23.073053531557342,0.0,0.0,0.0,28.412312322101194,0.0,28.412312322101194,0.0,0.0,0.0
LAKE CITY MEDICAL CENTER,100156,99.53658536585367,17.126829268292685,82.40975609756099,0.003658536585365992,0.0,0.003658536585365992,89.6117752990064,14.870751125192413,73.46220508761533,0.0,0.0,0.0,109.46139543270094,19.382907411392956,91.35730710750664,0.02254822252423334,0.0,0.02254822252423334
LAKE CUMBERLAND REGIONAL HOSPITAL,180132,227.13658536585368,37.26951219512196,189.86707317073174,7.423170731707315,0.23048780487804885,7.37073170731707,176.62974067094294,34.054897074086064,137.45988523927076,4.007148252942125,0.0,3.8771931282151324,277.64343006076444,40.48412731615786,242.27426110219272,10.839193210472505,2.2842521310013875,10.864270286419007
LAKE DISTRICT HOSPITAL,381309,37.007999999999996,0.0,37.70833333333333,0.22933333333333336,0.0,0.23888888888888893,24.020815464383272,0.0,24.92725411773135,0.0,0.0,0.0,49.995184535616715,0.0,50.489412548935306,0.9626658476653909,0.0,0.9860064589786148
LAKE GRANBURY MEDICAL CENTER,450596,65.29268292682924,12.790243902439023,52.50243902439023,0.03536585365853657,0.0,0.03536585365853657,55.7139799489867,10.083388875418175,42.351589450874854,0.0,0.0,0.0,74.87138590467178,15.497098929459872,62.6532885979056,0.3556172792755912,0.0,0.3556172792755912
LAKE HEALTH,360098,185.35000000000002,27.603658536585368,157.74634146341467,0.05609756097560969,0.019512195121951237,0.042682926829268206,172.3909452981542,24.999272628921656,146.4411564285695,0.0,0.0,0.0,198.30905470184584,30.20804444424908,169.05152649825982,0.5640825809199033,0.15232509088716578,0.4291932680912305
LAKE HEALTH BEACHWOOD MEDICAL CENTER,360367,16.170731707317074,0.0,15.873417721518987,0.0,0.0,0.0,12.080529991597107,0.0,12.00998929652306,0.0,0.0,0.0,20.26093342303704,0.0,19.736846146514914,0.0,0.0,0.0
LAKE HURON MEDICAL CENTER,230031,69.00000000000001,8.167073170731708,60.8329268292683,0.8085365853658535,0.0,0.8085365853658535,59.591676918287924,7.4030592612776935,51.44729222062699,0.0,0.0,0.0,78.4083230817121,8.931087080185723,70.21856143790961,4.581284911287389,0.0,4.581284911287389
LAKE MARTIN COMMUNITY HOSPITAL,010052,29.035365853658536,0.0,29.035365853658536,0.0,0.0,0.0,28.853895894766914,0.0,28.853895894766914,0.0,0.0,0.0,29.21683581255016,0.0,29.21683581255016,0.0,0.0,0.0
LAKE NORMAN REGIONAL MEDICAL CENTER,340129,97.19146341463414,12.0,85.19146341463414,0.0,0.0,0.0,96.48975452710134,12.0,84.48975452710134,0.0,0.0,0.0,97.89317230216695,12.0,85.89317230216695,0.0,0.0,0.0
LAKE REGION HEALTHCARE CORPORATION,240052,38.91219512195122,4.927397260273973,35.95753424657534,3.932926829268294,0.0,4.0698630136986305,32.863067233703944,4.675041540234117,34.00057247097215,2.0026575537366584,0.0,2.13246176664493,44.9613230101985,5.179752980313829,37.91449602217853,5.86319610479993,0.0,6.007264260752331
LAKE REGIONAL HEALTH SYSTEM,260186,86.776,17.970512820512823,68.80666666666667,0.1319999999999999,0.021794871794871832,0.10933333333333328,81.7707638228362,17.831771751434182,63.82268331094707,0.0,0.0,0.0,91.78123617716379,18.109253889591464,73.79065002238627,0.7197487972328387,0.15336623004210714,0.5903719993449109
LAKE TAYLOR TRANSITIONAL CARE HOSPITAL,492001,79.0,0.0,79.0,25.0,0.0,25.0,79.0,0.0,79.0,25.0,0.0,25.0,79.0,0.0,79.0,25.0,0.0,25.0
LAKE VIEW MEMORIAL HOSPITAL,241308,14.037179487179486,0.0,14.037179487179486,3.4333333333333336,0.0,3.4333333333333336,8.35092106898085,0.0,8.35092106898085,0.0,0.0,0.0,19.72343790537812,0.0,19.72343790537812,11.999419691632282,0.0,11.999419691632282
LAKELAND COMMUNITY HOSPITAL,010125,51.71951219512195,2.6666666666666665,49.07901234567901,0.0,0.0,0.0,49.74720771956705,0.7693000705656394,48.81742294920874,0.0,0.0,0.0,53.69181667067685,4.564033262767694,49.34060174214928,0.0,0.0,0.0
LAKELAND HOSPITAL WATERVLIET,230078,22.495121951219513,0.0,22.495121951219513,1.2317073170731707,0.0,1.2317073170731707,19.82152436388174,0.0,19.82152436388174,0.0,0.0,0.0,25.168719538557287,0.0,25.168719538557287,4.149717718597226,0.0,4.149717718597226
"LAKELAND HOSPITAL, ST JOSEPH",230021,234.8817073170731,25.363414634146345,209.51829268292673,0.6207317073170736,19.378048780487802,0.003658536585365992,204.3163265611789,11.672663388220942,188.71347291816684,0.0,4.519962696753293,0.0,265.4470880729673,39.05416588007175,230.3231124476866,3.0688974507620106,34.23613486422231,0.03678799440782121
LAKELAND REGIONAL MEDICAL CENTER,100157,855.2536585365854,85.96829268292683,769.2853658536585,68.57560975609756,40.735365853658536,27.840243902439024,602.8512846971475,85.68117071513223,516.8672573281551,61.87728564331355,34.621116720928406,15.286381088758308,1107.6560323760232,86.25541465072143,1021.7034743791619,75.27393386888158,46.849614986388666,40.39410671611974
LAKES REGIONAL HEALTHCARE,160124,35.37926829268292,0.0,0.0,5.7975609756097555,0.0,0.0,33.87916641919763,0.0,0.0,4.9317529094962635,0.0,0.0,36.879370166168215,0.0,0.0,6.663369041723247,0.0,0.0
LAKESIDE MEDICAL CENTER,100130,72.63780487804878,6.226829268292684,66.4109756097561,10.097560975609756,0.0,10.097560975609756,66.5134023575524,5.4159390730366175,60.13584330388493,5.687668179685501,0.0,5.687668179685501,78.76220739854517,7.03771946354875,72.68610791562725,14.507453771534012,0.0,14.507453771534012
"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE",370199,23.532926829268295,0.0,23.532926829268295,8.347560975609754,0.0,8.347560975609754,22.404281308908015,0.0,22.404281308908015,0.06689443105176274,0.0,0.06689443105176274,24.661572349628575,0.0,24.661572349628575,16.628227520167748,0.0,16.628227520167748
LAKEVIEW HOSPITAL,460042,98.65853658536585,8.029268292682927,90.62926829268292,4.0,3.974390243902439,0.02682926829268294,92.09786153692477,7.870968838312928,84.05919984113734,4.0,3.8230089693866858,0.0,105.21921163380694,8.187567747052926,97.1993367442285,4.0,4.125771518418192,0.17758766423667738
LAKEVIEW MEMORIAL HOSPITAL,240066,52.30379746835443,13.0,39.303797468354425,0.0,0.0,0.0,42.80223966034378,12.977354459317109,29.794929231916264,0.0,0.0,0.0,61.805355276365084,13.022645540682891,48.812665704792586,0.0,0.0,0.0
LAKEVIEW SPECIALTY HOSPITAL & REHAB CENTER,522005,41.646341463414636,4.004878048780488,37.641463414634146,0.05000000000000002,0.0024390243902438938,0.047560975609756126,32.93891317272406,3.960705438350549,28.932365699189475,0.0,0.0,0.0,50.353769754105215,4.049050659210426,46.350561130078816,0.5027692569068721,0.024525329605213135,0.47824392730165843
LAKEWOOD HEALTH CENTER,241301,8.030864197530864,0.0,8.030864197530864,0.013580246913580243,0.0,0.013749999999999995,7.133974854396962,0.0,7.133974854396962,0.0,0.0,0.0,8.927753540664765,0.0,8.927753540664765,0.13580246913580243,0.0,0.1367337387624884
LAKEWOOD HEALTH SYSTEM,241329,24.36951219512195,6.38,18.619999999999997,0.0012195121951219252,0.0,0.0,22.14076128411681,4.645929643872544,16.88592964387254,0.0,0.0,0.0,26.59826310612709,8.114070356127455,20.354070356127455,0.012262664802606344,0.0,0.0
LAKEWOOD RANCH MEDICAL CENTER,100299,109.29390243902438,15.735365853658536,93.55853658536583,2.889024390243902,0.0,2.889024390243902,100.49779853773853,11.830023771576752,85.95486704858486,0.0,0.0,0.0,118.09000634031023,19.64070793574032,101.1622061221468,9.715425681699768,0.0,9.715425681699768
LAKEWOOD REGIONAL MEDICAL CENTER,050581,150.23536585365858,33.792682926829265,116.44268292682926,0.018292682926829267,0.35365853658536595,0.018292682926829267,130.75325394472017,26.91604901570631,96.4723776225129,0.0,0.0,0.0,169.71747776259699,40.669316837952216,136.41298823114562,0.18393997203909906,2.6329910749032974,0.18393997203909906
LALLIE KEMP MEDICAL CENTER,191321,24.410975609756097,5.0,19.410975609756097,0.0,0.0,0.0,18.608209004850924,5.0,13.608209004850924,0.0,0.0,0.0,30.21374221466127,5.0,25.21374221466127,0.0,0.0,0.0
LAMB HEALTHCARE CENTER,450698,19.848780487804873,0.30000000000000004,19.548780487804876,3.4792682926829257,0.0,3.4792682926829257,7.734181154234328,0.0,9.94894453367101,1.2139234817732119,0.0,1.2139234817732119,31.96337982137542,3.0166155414412303,29.148616441938742,5.7446131035926395,0.0,5.7446131035926395
LANAI COMMUNITY HOSPITAL,121305,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
LANCASTER GENERAL HOSPITAL,390100,519.5828571428572,66.0,453.58285714285716,46.0,29.0,17.0,498.03586790209283,66.0,432.03586790209283,46.0,29.0,17.0,541.1298463836215,66.0,475.1298463836215,46.0,29.0,17.0
LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH,431317,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0
"LANDMARK HOSPITAL OF ATHENS, LLC",112017,41.14782608695652,3.9411764705882355,37.44117647058823,0.0,0.0,0.0,35.72981123735654,3.456105220515569,32.832999594897906,0.0,0.0,0.0,46.5658409365565,4.4262477206609026,42.04935334627856,0.0,0.0,0.0
"LANDMARK HOSPITAL OF CAPE GIRARDEAU, LLC",262015,26.418292682926833,0.0,26.418292682926833,0.0,0.0,0.0,24.933212309429063,0.0,24.933212309429063,0.0,0.0,0.0,27.903373056424602,0.0,27.903373056424602,0.0,0.0,0.0
"LANDMARK HOSPITAL OF COLUMBIA, LLC",262020,22.66164383561644,9.776712328767124,12.884931506849313,0.0,0.0,0.0,21.50242593152642,9.062468255182019,11.468199034566238,0.0,0.0,0.0,23.820861739706462,10.490956402352229,14.301663979132387,0.0,0.0,0.0
"LANDMARK HOSPITAL OF JOPLIN, LLC",262016,22.431707317073165,0.0,22.431707317073165,0.0,0.0,0.0,19.20971966090671,0.0,19.20971966090671,0.0,0.0,0.0,25.65369497323962,0.0,25.65369497323962,0.0,0.0,0.0
LANDMARK HOSPITAL OF SAVANNAH,112018,48.47654320987654,4.698387096774194,43.36612903225806,0.0,0.09193548387096775,0.0,44.909391979379784,0.36530838454334535,35.91636407726001,0.0,0.0,0.0,52.043694440373294,9.031465809005043,50.8158939872561,0.0,0.8158362077720535,0.0
LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,102032,45.135,9.99,35.144999999999996,0.8150000000000001,0.0,0.8150000000000001,30.74669515002909,9.925173063888769,20.747717380163586,0.0,0.0,0.0,59.523304849970906,10.054826936111231,49.542282619836406,3.130555542057763,0.0,3.130555542057763
LANDMARK MEDICAL CENTER,410011,89.26097560975614,9.139024390243902,80.1219512195122,0.4597560975609753,0.0,0.4597560975609753,81.92105001896095,7.429591151009983,73.47602005194727,0.0,0.0,0.0,96.60090120055133,10.848457629477823,86.76788238707712,1.8901889730857606,0.0,1.8901889730857606
LANE COUNTY HOSPITAL,171303,24.952857142857145,0.0,24.952857142857145,0.04714285714285715,0.0,0.04714285714285715,24.746634083257693,0.0,24.746634083257693,0.0,0.0,0.0,25.159080202456597,0.0,25.159080202456597,0.2533659167423089,0.0,0.2533659167423089
LANE REGIONAL MEDICAL CENTER,190020,98.20243902439029,7.949999999999998,90.25243902439027,0.0,0.0,0.0,91.5567688362661,7.776261158098755,83.62939236411849,0.0,0.0,0.0,104.84810921251447,8.123738841901242,96.87548568466205,0.0,0.0,0.0
LANSDALE HOSPITAL,390012,103.39624999999992,13.925,89.47124999999993,0.0,0.0,0.0,97.5677855008611,13.659946864653591,83.70703929947899,0.0,0.0,0.0,109.22471449913874,14.19005313534641,95.23546070052086,0.0,0.0,0.0
LAREDO MEDICAL CENTER,450029,238.1658536585365,41.32926829268292,196.8365853658536,6.62439024390244,0.010975609756097543,6.613414634146341,218.33806906582763,31.546914719370243,182.14222168453705,4.650076112292678,0.0,4.638712769158701,257.99363825124533,51.111621865995595,211.53094904717017,8.598704375512202,0.08468859596642116,8.588116499133982
LAREDO SPECIALTY HOSPITAL LP,452096,30.74756097560977,7.589062500000001,26.690624999999994,0.14268292682926814,0.1296875,0.05312499999999981,13.964734468055802,3.9723852040972525,12.186299222155604,0.0,0.0,0.0,47.530387483163736,11.20573979590275,41.19495077784438,1.4347317819049752,1.1671875000000016,0.47812499999999775
LARGO MEDICAL CENTER,100248,396.67195121951215,46.15,350.5219512195123,0.0,0.0,0.0,382.1465433024144,45.71503157486526,335.95171244747655,0.0,0.0,0.0,411.1973591366099,46.58496842513474,365.092189991548,0.0,0.0,0.0
LARKIN COMMUNITY HOSPITAL,100181,95.2280487804878,7.992682926829268,87.23536585365852,8.176829268292682,0.0,8.176829268292682,73.6730643986494,7.946120907111296,65.66227234705298,0.0,0.0,0.0,116.78303316232619,8.039244946547239,108.80845936026407,27.515763953549087,0.0,27.515763953549087
LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,100050,164.13170731707316,13.98658536585366,150.1451219512195,10.579268292682928,0.012195121951219513,10.567073170731707,149.796859179644,13.875738797307283,135.7925065622577,0.0,0.0,0.0,178.46655545450233,14.097431934400037,164.4977373401813,35.307862916126155,0.122626648026066,35.28152166078344
LAS PALMAS MEDICAL CENTER A CAMPUS OF LPDS HEALTHC,450107,426.30487804878067,87.99512195121949,338.3097560975611,12.026829268292685,14.708536585365852,1.65609756097561,382.65354372488457,73.29795751118083,301.98099114604173,4.585850825056005,10.083692211086941,0.0,469.95621237267676,102.69228639125815,374.63852104908045,19.467807711529368,19.333380959644764,5.946025401773536
LAS VEGAS-AMG SPECIALTY HOSPITAL,292007,17.974390243902434,1.39,18.265,0.06951219512195123,0.10526315789473684,0.15263157894736845,13.997145991177996,0.0,11.725220911505055,0.0,0.0,0.0,21.95163449662687,3.6347365335965724,24.804779088494946,0.471571408373624,0.5640946256358603,0.6244700883415981
LASALLE GENERAL HOSPITAL,190145,15.030487804878051,0.0,15.035714285714286,0.0,0.0,0.0,14.864422947408206,0.0,14.85631455045709,0.0,0.0,0.0,15.196552662347896,0.0,15.215114020971482,0.0,0.0,0.0
LAUDERDALE COMMUNITY HOSPITAL,441314,27.682926829268297,0.0,27.682926829268297,0.0,0.0,0.0,18.21643224452496,0.0,18.21643224452496,0.0,0.0,0.0,37.149421414011634,0.0,37.149421414011634,0.0,0.0,0.0
LAVACA MEDICAL CENTER,451376,35.48780487804878,0.0,35.3725,1.7268292682926825,0.0,1.7699999999999996,24.309061930499475,0.0,24.10789232481001,0.0,0.0,0.0,46.66654782559808,0.0,46.637107675189995,4.22448489897982,0.0,4.2837293893810395
LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,100246,376.9646341463415,49.359756097560975,327.6048780487805,32.073170731707314,12.490243902439024,19.582926829268295,374.08870715885763,45.71027246230862,323.32273302153925,29.233111230483654,9.734033865642541,15.851088342890955,379.84056113382536,53.00923973281333,331.88702307602176,34.91323023293098,15.246453939235508,23.314765315645634
LAWRENCE & MEMORIAL HOSPITAL,070007,224.5317073170732,19.98658536585366,204.54512195121953,33.50365853658537,12.987804878048781,20.515853658536585,217.25304107700788,19.88626219038416,197.27422354970193,27.439751041893057,12.877373351973935,14.443827749090335,231.81037355713852,20.08690854132316,211.81602035273713,39.56756603127768,13.098236404123627,26.587879567982835
LAWRENCE COUNTY HOSPITAL CAH,251305,23.767123287671232,0.0,24.46,0.00684931506849315,0.0,0.0,19.38607018004844,0.0,21.623263765562942,0.0,0.0,0.0,28.148176395294026,0.0,27.29673623443706,0.06536988866655848,0.0,0.0
LAWRENCE COUNTY MEMORIAL HOSPITAL,141344,5.909756097560977,0.0,5.947500000000001,0.0,0.0,0.0,4.443160570830996,0.0,4.482526472629135,0.0,0.0,0.0,7.376351624290958,0.0,7.412473527370866,0.0,0.0,0.0
LAWRENCE GENERAL HOSPITAL,220010,157.64878048780488,15.086585365853658,142.56219512195116,11.902439024390244,0.0,11.902439024390244,141.60193360778743,11.619713498881156,128.1697876564569,9.507125925458272,0.0,9.507125925458272,173.69562736782234,18.553457232826158,156.95460258744544,14.297752123322216,0.0,14.297752123322216
LAWRENCE MEDICAL CENTER,010059,26.725609756097562,0.0,0.0,2.0,0.0,0.0,24.450635276489802,0.0,0.0,2.0,0.0,0.0,29.000584235705322,0.0,0.0,2.0,0.0,0.0
LAWRENCE MEMORIAL HOSPITAL,041309,18.532432432432433,0.0,18.532432432432433,0.2891891891891892,0.0,0.2891891891891892,7.701475934516115,0.0,7.701475934516115,0.0,0.0,0.0,29.36338893034875,0.0,29.36338893034875,2.1349965499482177,0.0,2.1349965499482177
LAYTON HOSPITAL,460061,36.00731707317073,4.001369863013699,31.998630136986304,10.00609756097561,9.998630136986302,0.0013698630136986254,35.94105815752582,3.9896657482940863,31.98692602226669,9.950881797938186,9.986926022266688,0.0,36.07357598881564,4.013073977733312,32.01033425170591,10.061313324013033,10.010334251705915,0.013073977733311669
LBJ TROPICAL MEDICAL CENTER,640001,122.14814814814815,7.0,115.14814814814815,27.85185185185185,0.0,27.85185185185185,121.37834778922866,7.0,114.37834778922866,27.08205149293235,0.0,27.08205149293235,122.91794850706765,7.0,115.91794850706765,28.62165221077135,0.0,28.62165221077135
LDS HOSPITAL,460006,238.25243902439024,17.12926829268293,221.12317073170726,15.995121951219511,15.88170731707317,0.14146341463414636,233.89073062623282,13.448907071653963,218.18078995465657,15.950949340789572,15.154607879381544,0.0,242.61414742254766,20.809629513711897,224.06555150875795,16.039294561649452,16.608806754764796,0.7984207143932059
LEAHI HOSPITAL,122001,3.45679012345679,0.0,3.45679012345679,0.0,0.0,0.0,2.077937496124477,0.0,2.077937496124477,0.0,0.0,0.0,4.835642750789103,0.0,4.835642750789103,0.0,0.0,0.0
LECOM HEALTH CORRY MEMORIAL HOSPITAL,391308,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0
LECONTE MEDICAL CENTER,440081,65.53292682926829,10.480487804878049,55.052439024390246,0.0,0.0,0.0,53.558364749303706,6.783594246587397,46.43632971352783,0.0,0.0,0.0,77.50748890923288,14.177381363168701,63.66854833525266,0.0,0.0,0.0
LEE MEMORIAL HOSPITAL,100012,665.1170731707315,68.9341463414634,596.1829268292679,134.48780487804876,85.53536585365853,48.952439024390245,437.25233269555014,63.62807668604082,367.73747244062383,114.15758416763107,83.21538437484679,28.748679286213708,892.9818136459128,74.240215996886,824.628381217912,154.81802558846647,87.85534733247027,69.15619876256679
LEE'S SUMMIT MEDICAL CENTER,260190,80.26829268292684,10.213414634146345,70.0548780487805,0.0,0.0,0.0,79.45514788863187,9.823175013197233,69.45505246939508,0.0,0.0,0.0,81.08143747722181,10.603654255095456,70.6547036281659,0.0,0.0,0.0
LEGACY EMANUEL MEDICAL CENTER,380007,310.36794871794865,51.91538461538462,258.45256410256405,153.81282051282056,10.571794871794872,143.24102564102566,287.1185974152276,51.35336670120026,235.23855285902155,144.5198213467906,0.0,118.95058908617328,333.6173000206697,52.47740252956898,281.6665753461066,163.10581967885054,37.08120460737379,167.53146219587802
LEGACY GOOD SAMARITAN MEDICAL CENTER,380017,218.96666666666664,26.117948717948714,192.84871794871793,0.0,0.0,0.0,204.34817929073841,22.149968316678002,181.59354605136807,0.0,0.0,0.0,233.58515404259487,30.085929119219426,204.1038898460678,0.0,0.0,0.0
LEGACY MERIDIAN PARK MEDICAL CENTER,380089,142.89871794871792,15.339743589743593,127.55897435897434,0.0,0.0,0.0,136.37243753815204,13.497713389645002,122.2688110811702,0.0,0.0,0.0,149.4249983592838,17.181773789842186,132.8491376367785,0.0,0.0,0.0
